npm,acc,nom,npa,noa,cbo,amloc,lcom4,dit,noc,accm,_module,loc,_filename,anpm,mmloc,rfc,sc,folder,type
0,16,0,12,12,0,0,0,0,0,0,SkinListNode::StateFlag,0,"['Winyl/src/SkinListNode.h', 'Winyl/src/SkinListNode.cpp']",0,0,0,0,winyl-master,music
9,5,9,6,6,7,9.66666666666667,1,0,0,1.66666666666667,SkinListThread,87,"['Winyl/src/SkinListThread.h', 'Winyl/src/SkinListThread.cpp']",0.222222222222222,40,48,7,winyl-master,music
22,0,48,0,37,7,19.9583333333333,3,1,0,3.39583333333333,SkinLyrics,958,"['Winyl/src/SkinLyrics.h', 'Winyl/src/SkinLyrics.cpp']",1.29166666666667,121,262,21,winyl-master,music
0,3,0,4,4,0,0,0,0,0,0,SkinLyrics::MARGIN,0,"['Winyl/src/SkinLyrics.h', 'Winyl/src/SkinLyrics.cpp']",0,0,0,0,winyl-master,music
10,3,28,4,7,7,12.9285714285714,4,1,0,2.78571428571429,SkinMini,362,"['Winyl/src/SkinMini.h', 'Winyl/src/SkinMini.cpp']",1.57142857142857,67,136,28,winyl-master,music
0,3,0,2,2,0,0,0,0,0,0,SkinPopup::MarginDef,0,"['Winyl/src/SkinPopup.h', 'Winyl/src/SkinPopup.cpp']",0,0,0,0,winyl-master,music
0,2,0,3,3,0,0,0,0,0,0,SkinPopup::TimerValue,0,"['Winyl/src/SkinPopup.h', 'Winyl/src/SkinPopup.cpp']",0,0,0,0,winyl-master,music
13,2,28,0,31,12,27.1071428571429,3,1,0,4.78571428571429,SkinPopup,759,"['Winyl/src/SkinPopup.h', 'Winyl/src/SkinPopup.cpp']",1.46428571428571,111,206,36,winyl-master,music
0,3,0,16,16,0,0,0,0,0,0,SkinPopupElement::structPos,0,"['Winyl/src/SkinPopupElement.h', 'Winyl/src/SkinPopupElement.cpp']",0,0,0,0,winyl-master,music
9,1,9,4,4,3,30.2222222222222,5,0,0,4.22222222222222,SkinPopupElement,272,"['Winyl/src/SkinPopupElement.h', 'Winyl/src/SkinPopupElement.cpp']",1.11111111111111,111,49,15,winyl-master,music
14,0,14,9,9,5,17,6,1,0,3.57142857142857,SkinRating,238,"['Winyl/src/SkinRating.h', 'Winyl/src/SkinRating.cpp']",0.785714285714286,53,65,30,winyl-master,music
14,0,41,0,34,5,22.0487804878049,4,1,0,4.58536585365854,SkinScroll,904,"['Winyl/src/SkinScroll.h', 'Winyl/src/SkinScroll.cpp']",1,212,254,20,winyl-master,music
6,0,8,0,17,6,27.75,3,0,0,5.375,SkinShadow,222,"['Winyl/src/SkinShadow.h', 'Winyl/src/SkinShadow.cpp']",2.125,124,67,18,winyl-master,music
17,0,18,11,11,5,17.2777777777778,7,1,0,3.66666666666667,SkinSlider,311,"['Winyl/src/SkinSlider.h', 'Winyl/src/SkinSlider.cpp']",0.888888888888889,102,95,35,winyl-master,music
11,2,11,0,4,5,9.45454545454546,7,1,0,1.90909090909091,SkinSplitter,104,"['Winyl/src/SkinSplitter.h', 'Winyl/src/SkinSplitter.cpp']",0.727272727272727,52,39,35,winyl-master,music
0,2,0,5,5,0,0,0,0,0,0,SkinSplitter::structSplitter,0,"['Winyl/src/SkinSplitter.h', 'Winyl/src/SkinSplitter.cpp']",0,0,0,0,winyl-master,music
16,0,16,3,3,6,21.1875,8,1,0,4.875,SkinSwitch,339,"['Winyl/src/SkinSwitch.h', 'Winyl/src/SkinSwitch.cpp']",0.875,87,67,48,winyl-master,music
14,0,19,0,12,8,35,4,1,0,4.63157894736842,SkinText,665,"['Winyl/src/SkinText.cpp', 'Winyl/src/SkinText.h']",2.57894736842105,123,129,32,winyl-master,music
0,7,0,7,7,0,0,0,0,0,0,SkinText::structEffect,0,"['Winyl/src/SkinText.h', 'Winyl/src/SkinText.cpp']",0,0,0,0,winyl-master,music
39,27,78,0,36,9,26.1025641025641,5,1,0,4.43589743589744,SkinTree,2036,"['Winyl/src/SkinTree.h', 'Winyl/src/SkinTree.cpp']",1.64102564102564,221,611,45,winyl-master,music
0,1,0,2,2,0,0,0,0,0,0,SkinTreeBack::structState,0,"['Winyl/src/SkinTreeBack.h', 'Winyl/src/SkinTreeBack.cpp']",0,0,0,0,winyl-master,music
12,0,12,6,6,7,27.8333333333333,4,0,0,6,SkinTreeBack,334,"['Winyl/src/SkinTreeBack.h', 'Winyl/src/SkinTreeBack.cpp']",2.08333333333333,81,94,28,winyl-master,music
0,2,0,11,11,0,0,0,0,0,0,SkinTreeBack::structPos,0,"['Winyl/src/SkinTreeBack.h', 'Winyl/src/SkinTreeBack.cpp']",0,0,0,0,winyl-master,music
0,1,0,2,2,0,0,0,0,0,0,SkinTreeBack::DefaultFill,0,"['Winyl/src/SkinTreeBack.h', 'Winyl/src/SkinTreeBack.cpp']",0,0,0,0,winyl-master,music
0,5,0,3,3,0,0,0,0,0,0,SkinTreeBack::structElm,0,"['Winyl/src/SkinTreeBack.h', 'Winyl/src/SkinTreeBack.cpp']",0,0,0,0,winyl-master,music
15,0,15,6,6,8,45.6,3,0,0,8.46666666666667,SkinTreeElement,684,"['Winyl/src/SkinTreeElement.h', 'Winyl/src/SkinTreeElement.cpp']",2.86666666666667,116,154,24,winyl-master,music
0,5,0,9,9,0,0,0,0,0,0,SkinTreeElement::structPos,0,"['Winyl/src/SkinTreeElement.h', 'Winyl/src/SkinTreeElement.cpp']",0,0,0,0,winyl-master,music
0,10,0,6,6,0,0,0,0,0,0,SkinTreeElement::structElm,0,"['Winyl/src/SkinTreeElement.h', 'Winyl/src/SkinTreeElement.cpp']",0,0,0,0,winyl-master,music
0,1,0,2,2,0,0,0,0,0,0,SkinTreeElement::structState,0,"['Winyl/src/SkinTreeElement.h', 'Winyl/src/SkinTreeElement.cpp']",0,0,0,0,winyl-master,music
0,11,0,7,7,0,0,0,0,0,0,SkinTreeNode::StateFlag,0,"['Winyl/src/SkinTreeNode.h', 'Winyl/src/SkinTreeNode.cpp']",0,0,0,0,winyl-master,music
13,37,13,0,1,1,3.07692307692308,2,0,0,1.46153846153846,SkinTreeNode::SmartPtr,40,"['Winyl/src/SkinTreeNode.h', 'Winyl/src/SkinTreeNode.cpp']",0.461538461538462,9,32,2,winyl-master,music
25,54,25,0,23,0,6.6,12,0,0,1.8,SkinTreeNode,165,"['Winyl/src/SkinTreeNode.h', 'Winyl/src/SkinTreeNode.cpp']",0.36,30,75,0,winyl-master,music
0,3,0,18,18,0,0,0,0,0,0,SkinTrigger::structTrigger,0,"['Winyl/src/SkinTrigger.h', 'Winyl/src/SkinTrigger.cpp']",0,0,0,0,winyl-master,music
5,2,5,0,1,3,23.8,3,0,0,1.8,SkinTrigger,119,"['Winyl/src/SkinTrigger.h', 'Winyl/src/SkinTrigger.cpp']",0.6,64,50,9,winyl-master,music
7,0,12,0,9,5,22.6666666666667,6,1,0,4.5,SkinVis,272,"['Winyl/src/SkinVis.h', 'Winyl/src/SkinVis.cpp']",1.5,99,59,30,winyl-master,music
0,0,0,3,3,0,0,0,0,0,0,SkinVis::structBand,0,"['Winyl/src/SkinVis.h', 'Winyl/src/SkinVis.cpp']",0,0,0,0,winyl-master,music
9,3,21,2,2,2,26.1428571428571,6,0,0,5.76190476190476,TagLibCover,549,"['Winyl/src/TagLibCover.cpp', 'Winyl/src/TagLibCover.h']",0.952380952380952,100,64,12,winyl-master,music
9,3,19,0,2,1,11.9473684210526,6,0,0,3.73684210526316,TagLibLyrics,227,"['Winyl/src/TagLibLyrics.cpp', 'Winyl/src/TagLibLyrics.h']",0.947368421052632,90,47,6,winyl-master,music
6,8,29,1,1,2,25.1379310344828,7,0,0,5.10344827586207,TagLibReader,729,"['Winyl/src/TagLibReader.cpp', 'Winyl/src/TagLibReader.h']",2.24137931034483,105,214,14,winyl-master,music
6,6,6,0,3,0,11.1666666666667,4,0,0,4,TagLibReader::File,67,"['Winyl/src/TagLibReader.h', 'Winyl/src/TagLibReader.cpp']",0.833333333333333,59,12,0,winyl-master,music
0,14,0,32,32,0,0,0,0,0,0,TagLibReader::TAGS,0,"['Winyl/src/TagLibReader.h', 'Winyl/src/TagLibReader.cpp']",0,0,0,0,winyl-master,music
6,14,26,3,4,6,35.8076923076923,6,0,0,8.26923076923077,TagLibWriter,931,"['Winyl/src/TagLibWriter.cpp', 'Winyl/src/TagLibWriter.h']",2.38461538461538,249,240,36,winyl-master,music
0,20,0,27,27,0,0,0,0,0,0,TagLibWriter::TAGS,0,"['Winyl/src/TagLibWriter.h', 'Winyl/src/TagLibWriter.cpp']",0,0,0,0,winyl-master,music
8,15,8,0,2,4,5.5,3,0,0,1.75,Threading::Event,44,"['Winyl/src/Threading.h', 'Winyl/src/Threading.cpp']",0.5,7,44,12,winyl-master,music
4,0,4,0,1,1,2.5,3,0,0,1,Threading::LockGuard,10,"['Winyl/src/Threading.h', 'Winyl/src/Threading.cpp']",0.75,4,8,3,winyl-master,music
11,21,13,0,2,2,9.38461538461539,4,0,0,1.76923076923077,Threading::Thread,122,"['Winyl/src/Threading.h', 'Winyl/src/Threading.cpp']",0.692307692307692,20,32,8,winyl-master,music
10,6,10,0,1,0,4.8,5,0,0,1.7,Threading::Event::EventXP,48,"['Winyl/src/Threading.h', 'Winyl/src/Threading.cpp']",0.4,13,16,0,winyl-master,music
7,10,7,0,3,2,9.85714285714286,3,0,0,2.14285714285714,Threading::Mutex,69,"['Winyl/src/Threading.h', 'Winyl/src/Threading.cpp']",0.285714285714286,27,36,6,winyl-master,music
7,0,7,0,2,2,5.71428571428571,3,0,0,1.28571428571429,Threading::RecursiveMutex,40,"['Winyl/src/Threading.h', 'Winyl/src/Threading.cpp']",0.285714285714286,12,19,6,winyl-master,music
2,1,2,0,0,0,5,2,0,0,1,Threading,10,"['Winyl/src/Threading.h', 'Winyl/src/Threading.cpp']",0.5,6,2,0,winyl-master,music
10,6,10,0,4,2,6.2,6,0,0,1.7,Threading::Event::EventVista,62,"['Winyl/src/Threading.h', 'Winyl/src/Threading.cpp']",0.4,21,45,12,winyl-master,music
12,16,13,0,5,4,17.3076923076923,4,0,0,3.53846153846154,ToolTips,225,"['Winyl/src/ToolTips.h', 'Winyl/src/ToolTips.cpp']",0.923076923076923,54,45,16,winyl-master,music
12,13,12,0,2,0,10.0833333333333,10,0,0,1.5,TrayIcon,121,"['Winyl/src/TrayIcon.h', 'Winyl/src/TrayIcon.cpp']",1.33333333333333,20,16,0,winyl-master,music
29,1,30,0,0,0,11.8666666666667,22,0,0,2.2,StringEx,356,"['Winyl/src/UTF.h', 'Winyl/src/UTF.cpp']",1.76666666666667,43,38,0,winyl-master,music
8,0,8,0,0,0,22.25,8,0,0,3,UTF,178,"['Winyl/src/UTF.h', 'Winyl/src/UTF.cpp']",1,74,8,0,winyl-master,music
7,0,7,0,0,1,11.2857142857143,7,0,0,2.14285714285714,PathEx,79,"['Winyl/src/UTF.h', 'Winyl/src/UTF.cpp']",1,17,8,7,winyl-master,music
9,8,9,0,1,4,17.4444444444444,7,0,0,2.44444444444444,Win7TaskBar,157,"['Winyl/src/Win7TaskBar.h', 'Winyl/src/Win7TaskBar.cpp']",1.55555555555556,39,37,28,winyl-master,music
13,205,15,0,3,0,6.73333333333333,6,0,10,1.4,WindowEx,101,"['Winyl/src/WindowEx.h', 'Winyl/src/WindowEx.cpp']",2.4,40,28,0,winyl-master,music
1,0,1,0,0,1,62,1,0,0,1,Winyl,62,['Winyl/src/Winyl.cpp'],4,62,2,1,winyl-master,music
3,58,5,1,2,5,50.6,2,0,0,5.8,WinylApp,253,"['Winyl/src/WinylApp.cpp', 'Winyl/src/WinylApp.h']",1.4,197,32,10,winyl-master,music
0,9,0,9,9,0,0,0,0,0,0,WinylWnd::TimerValue,0,"['Winyl/src/WinylWnd.h', 'Winyl/src/WinylWnd.cpp']",0,0,0,0,winyl-master,music
15,3,114,4,71,61,49.2719298245614,2,1,0,9.09649122807017,WinylWnd,5617,"['Winyl/src/WinylWnd.h', 'Winyl/src/WinylWnd.cpp']",1.05263157894737,546,2070,122,winyl-master,music
7,51,7,0,1,2,8.28571428571429,3,0,0,2,XmlFile,58,['Winyl/src/XmlFile.h'],0.857142857142857,22,17,6,winyl-master,music
33,96,33,0,1,0,6.48484848484848,3,0,0,1.45454545454545,XmlNode,214,['Winyl/src/XmlNode.h'],1.18181818181818,14,64,0,winyl-master,music
10,6,10,0,4,1,17.3,5,0,0,2.3,ZipFile,173,"['Winyl/src/ZipFile.h', 'Winyl/src/ZipFile.cpp']",0.8,102,23,5,winyl-master,music
0,1,0,2,2,0,0,0,0,0,0,ZipFile::MAP_FILES,0,"['Winyl/src/ZipFile.h', 'Winyl/src/ZipFile.cpp']",0,0,0,0,winyl-master,music
63,84,63,0,0,0,2.50793650793651,61,1,0,1.03174603174603,CRect,158,['Winyl/src/mtypes.h'],1.14285714285714,16,65,0,winyl-master,music
22,0,22,0,0,0,2.13636363636364,21,1,0,1,CPoint,47,['Winyl/src/mtypes.h'],1.04545454545455,5,23,0,winyl-master,music
17,2,17,0,0,0,2.17647058823529,16,1,0,1,CSize,37,['Winyl/src/mtypes.h'],1,5,18,0,winyl-master,music
0,0,0,0,0,0,0,0,0,0,0,resource,0,['Winyl/src/resource.h'],0,0,0,0,winyl-master,music
0,0,0,1,1,0,0,0,0,0,0,stdafx,0,"['Winyl/src/stdafx.h', 'Winyl/src/stdafx.cpp']",0,0,0,0,winyl-master,music
0,2,0,2,2,0,0,0,0,0,0,BPMDetect,0,"['src/BPMDetect.cpp', 'src/BPMDetect.h']",0,0,0,0,bpmdetect-master,music
4,1,7,0,11,3,28.5714285714286,1,0,0,2.71428571428571,soundtouch::BPMDetect,200,"['src/BPMDetect.h', 'src/BPMDetect.cpp']",1.42857142857143,43,52,3,bpmdetect-master,music
12,3,15,0,6,0,8.66666666666667,1,1,0,1.33333333333333,soundtouch::FIFOSampleBuffer,130,"['src/FIFOSampleBuffer.h', 'src/FIFOSampleBuffer.cpp']",0.666666666666667,31,63,0,bpmdetect-master,music
9,7,9,0,0,0,1.77777777777778,5,0,2,1,soundtouch::FIFOSamplePipe,16,['src/FIFOSamplePipe.h'],0.666666666666667,8,13,0,bpmdetect-master,music
4,0,9,0,1,1,4.55555555555556,2,1,0,1,soundtouch::FIFOProcessor,41,['src/FIFOSamplePipe.h'],0.555555555555556,6,22,2,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,PeakFinder,0,['src/PeakFinder.cpp'],0,0,0,0,bpmdetect-master,music
2,1,6,0,2,0,27.8333333333333,1,0,0,3.83333333333333,soundtouch::PeakFinder,167,"['src/PeakFinder.h', 'src/PeakFinder.cpp']",2.5,54,18,0,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,STTypes,0,['src/STTypes.h'],0,0,0,0,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,_kiss_fft_guts,0,['src/_kiss_fft_guts.h'],0,0,0,0,bpmdetect-master,music
0,9,0,4,4,0,0,0,0,0,0,kiss_fft_state,0,['src/_kiss_fft_guts.h'],0,0,0,0,bpmdetect-master,music
0,2,0,1,1,0,0,0,0,0,0,audioanalyzer,0,"['src/audioanalyzer.cpp', 'src/audioanalyzer.h']",0,0,0,0,bpmdetect-master,music
16,3,22,0,18,6,12.8181818181818,2,1,0,3.18181818181818,AudioAnalyzer,282,"['src/audioanalyzer.h', 'src/audioanalyzer.cpp']",0.681818181818182,88,121,12,bpmdetect-master,music
5,1,6,0,3,1,12,1,0,0,2.16666666666667,AudioInput,72,"['src/audioinput.h', 'src/audioinput.cpp']",1.83333333333333,27,20,1,bpmdetect-master,music
13,1,13,0,3,0,3.61538461538462,4,0,0,1.46153846153846,BeatInfo,47,"['src/beatinfo.h', 'src/beatinfo.cpp']",0.461538461538462,15,29,0,bpmdetect-master,music
0,0,0,2,2,0,0,0,0,0,0,bpmcalculator,0,['src/bpmcalculator.cpp'],0,0,0,0,bpmdetect-master,music
0,3,0,7,7,0,0,0,0,0,0,Peak,0,"['src/bpmcalculator.h', 'src/bpmcalculator.cpp']",0,0,0,0,bpmdetect-master,music
12,7,16,0,11,3,14,2,0,0,3.0625,BPMCalculator,224,"['src/bpmcalculator.h', 'src/bpmcalculator.cpp']",0.6875,56,87,6,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,bpmcounter,0,"['src/bpmcounter.cpp', 'src/bpmcounter.h']",0,0,0,0,bpmdetect-master,music
10,0,11,0,8,0,11.6363636363636,11,0,0,3.18181818181818,BPMCounter,128,"['src/bpmcounter.h', 'src/bpmcounter.cpp']",0.636363636363636,62,11,0,bpmdetect-master,music
0,1,0,1,1,0,0,0,0,0,0,dlgbpmdetect,0,['src/dlgbpmdetect.cpp'],0,0,0,0,bpmdetect-master,music
2,0,10,0,8,2,15.8,2,1,0,1.7,DlgBPMDetect,158,"['src/dlgbpmdetect.h', 'src/dlgbpmdetect.cpp']",0.5,62,31,4,bpmdetect-master,music
2,0,2,0,7,2,19.5,1,1,0,4,DlgRealtime,39,"['src/dlgrealtime.h', 'src/dlgrealtime.cpp']",0.5,31,18,2,bpmdetect-master,music
2,0,2,0,3,1,13.5,1,1,0,1.5,DlgTestBPM,27,"['src/dlgtestbpm.h', 'src/dlgtestbpm.cpp']",1.5,24,6,1,bpmdetect-master,music
5,1,6,0,18,0,12.5,3,1,0,2.33333333333333,DlgTestBPMPlayer,75,"['src/dlgtestbpmplayer.h', 'src/dlgtestbpmplayer.cpp']",1.16666666666667,30,34,0,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,energybeatdetector,0,"['src/energybeatdetector.cpp', 'src/energybeatdetector.h']",0,0,0,0,bpmdetect-master,music
12,7,13,0,9,0,6.38461538461539,1,0,0,1.84615384615385,EnergyBeatDetector,83,"['src/energybeatdetector.h', 'src/energybeatdetector.cpp']",0.307692307692308,20,49,0,bpmdetect-master,music
0,0,0,2,2,0,0,0,0,0,0,images,0,['src/images.h'],0,0,0,0,bpmdetect-master,music
12,3,12,4,4,2,30,3,0,0,4.25,kiss_fft,360,"['src/kiss_fft.c', 'src/kiss_fft.h']",3.5,64,47,6,bpmdetect-master,music
0,5,0,2,2,0,0,0,0,0,0,kiss_fft_cpx,0,['src/kiss_fft.h'],0,0,0,0,bpmdetect-master,music
0,3,0,3,3,0,0,0,0,0,0,kiss_fftr_state,0,['src/kiss_fftr.c'],0,0,0,0,bpmdetect-master,music
3,2,3,0,0,4,43.6666666666667,3,0,0,1,kiss_fftr,131,"['src/kiss_fftr.c', 'src/kiss_fftr.h']",3.33333333333333,55,23,12,bpmdetect-master,music
2,0,2,1,1,1,73.5,1,0,0,12,main,147,['src/main.cpp'],1,129,11,1,bpmdetect-master,music
1,0,1,0,0,0,9,1,0,0,1,mainreal,9,['src/mainreal.cpp'],2,9,1,0,bpmdetect-master,music
10,0,10,0,3,0,4.3,2,0,0,1.2,Metronome,43,"['src/metronome.h', 'src/metronome.cpp']",0.3,11,23,0,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,pasample,0,['src/pasample.h'],0,0,0,0,bpmdetect-master,music
5,0,5,0,2,0,3.2,5,1,0,1,ProgressBar,16,"['src/progressbar.h', 'src/progressbar.cpp']",0.2,6,7,0,bpmdetect-master,music
2,0,8,0,0,0,3.75,8,1,0,1.125,QDropListView,30,"['src/qdroplistview.h', 'src/qdroplistview.cpp']",0.875,5,8,0,bpmdetect-master,music
45,83,66,0,22,1,5.46969696969697,64,1,5,1.53030303030303,Track,361,"['src/track.h', 'src/track.cpp']",0.484848484848485,66,70,64,bpmdetect-master,music
0,6,0,7,7,0,0,0,0,0,0,FLAC_CLIENT_DATA,0,"['src/trackflac.h', 'src/trackflac.cpp']",0,0,0,0,bpmdetect-master,music
3,0,13,0,4,2,20.3076923076923,5,2,0,4,TrackFlac,264,"['src/trackflac.h', 'src/trackflac.cpp']",1.23076923076923,49,79,10,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,trackmp3,0,"['src/trackmp3.cpp', 'src/trackmp3.h']",0,0,0,0,bpmdetect-master,music
0,2,0,2,2,0,0,0,0,0,0,MadSeekFrameType,0,"['src/trackmp3.h', 'src/trackmp3.cpp']",0,0,0,0,bpmdetect-master,music
3,0,15,0,15,2,31.4,3,2,0,5,TrackMp3,471,"['src/trackmp3.h', 'src/trackmp3.cpp']",0.6,90,105,6,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,trackoggvorbis,0,['src/trackoggvorbis.cpp'],0,0,0,0,bpmdetect-master,music
3,0,10,0,4,1,15.4,4,2,0,2.6,TrackOggVorbis,154,"['src/trackoggvorbis.h', 'src/trackoggvorbis.cpp']",0.6,40,53,4,bpmdetect-master,music
36,2,44,0,2,1,4.5,1,2,0,2.09090909090909,TrackProxy,198,"['src/trackproxy.h', 'src/trackproxy.cpp']",0.386363636363636,28,144,1,bpmdetect-master,music
5,0,5,4,4,0,4.4,4,0,0,1.4,trackwav,22,['src/trackwav.cpp'],1.2,10,6,0,bpmdetect-master,music
0,5,0,2,2,0,0,0,0,0,0,WavData,0,"['src/trackwav.h', 'src/trackwav.cpp']",0,0,0,0,bpmdetect-master,music
0,5,0,8,8,0,0,0,0,0,0,WavFormat,0,"['src/trackwav.h', 'src/trackwav.cpp']",0,0,0,0,bpmdetect-master,music
3,0,17,0,3,5,19.7058823529412,1,2,0,2.64705882352941,TrackWav,335,"['src/trackwav.h', 'src/trackwav.cpp']",0.705882352941177,78,121,5,bpmdetect-master,music
0,1,0,3,3,0,0,0,0,0,0,WavRiff,0,"['src/trackwav.h', 'src/trackwav.cpp']",0,0,0,0,bpmdetect-master,music
0,6,0,3,3,0,0,0,0,0,0,WavHeader,0,"['src/trackwav.h', 'src/trackwav.cpp']",0,0,0,0,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,waveform,0,['src/waveform.cpp'],0,0,0,0,bpmdetect-master,music
11,10,16,0,10,0,7.375,1,0,0,2.4375,Waveform,118,"['src/waveform.h', 'src/waveform.cpp']",0.9375,17,69,0,bpmdetect-master,music
4,0,5,0,2,3,11.2,2,2,0,2,WBPMCalcDisplay,56,"['src/wbpmcalcdisplay.h', 'src/wbpmcalcdisplay.cpp']",0.8,30,28,6,bpmdetect-master,music
0,0,0,0,0,0,0,0,0,0,0,wenergybeatdisplay,0,['src/wenergybeatdisplay.cpp'],0,0,0,0,bpmdetect-master,music
3,0,4,0,1,1,16.25,3,1,0,3,WEnergyBeatDisplay,65,"['src/wenergybeatdisplay.h', 'src/wenergybeatdisplay.cpp']",0.75,56,13,3,bpmdetect-master,music
5,3,6,0,4,0,7.5,2,1,1,2.16666666666667,WPlot,45,"['src/wplot.h', 'src/wplot.cpp']",1,25,17,0,bpmdetect-master,music
0,0,0,2,2,0,0,0,0,0,0,wvumeter,0,['src/wvumeter.cpp'],0,0,0,0,bpmdetect-master,music
4,0,6,0,12,0,13.8333333333333,2,1,0,3.5,WVuMeter,83,"['src/wvumeter.h', 'src/wvumeter.cpp']",0.666666666666667,31,31,0,bpmdetect-master,music
4,0,5,0,2,1,9,2,1,0,2,WWaveform,45,"['src/wwaveform.h', 'src/wwaveform.cpp']",0.8,33,15,2,bpmdetect-master,music
1,5,1,1,1,1,6,1,0,0,3,gba_instr,6,"['src/gba_instr.cpp', 'src/gba_instr.hpp']",2,6,4,1,pokeruby_mus_riper-master,music
0,9,0,3,3,0,0,0,0,0,0,inst_data,0,"['src/gba_instr.hpp', 'src/gba_instr.cpp']",0,0,0,0,pokeruby_mus_riper-master,music
7,1,10,0,4,4,46.1,3,0,0,5.3,GBAInstr,461,"['src/gba_instr.hpp', 'src/gba_instr.cpp']",0.9,109,88,12,pokeruby_mus_riper-master,music
0,0,0,4,4,0,0,0,0,0,0,sappy_detector::sound_engine_param_t,0,['src/gba_mus_riper.cpp'],0,0,0,0,pokeruby_mus_riper-master,music
15,0,15,15,15,0,38.6,8,0,0,2.46666666666667,gba_mus_riper,579,['src/gba_mus_riper.cpp'],1.66666666666667,208,34,0,pokeruby_mus_riper-master,music
0,4,0,3,3,0,0,0,0,0,0,gba_samples,0,['src/gba_samples.cpp'],0,0,0,0,pokeruby_mus_riper-master,music
5,6,5,0,2,2,42.6,2,0,0,6.2,GBASamples,213,"['src/gba_samples.hpp', 'src/gba_samples.cpp']",1.2,104,23,4,pokeruby_mus_riper-master,music
1,0,1,0,0,0,10,1,0,0,2,hex_string,10,['src/hex_string.hpp'],1,10,1,0,pokeruby_mus_riper-master,music
19,7,23,1,9,0,10.0869565217391,1,0,0,1.43478260869565,MIDI,232,"['src/midi.hpp', 'src/midi.cpp']",2.04347826086957,51,70,0,pokeruby_mus_riper-master,music
0,0,0,0,0,0,0,0,0,0,0,midi,0,"['src/midi.hpp', 'src/midi.cpp']",0,0,0,0,pokeruby_mus_riper-master,music
10,0,10,3,3,1,27.1,1,0,0,3.9,sappy_detector,271,['src/sappy_detector.c'],1.9,103,36,1,pokeruby_mus_riper-master,music
0,3,0,4,4,0,0,0,0,0,0,sound_engine_param_t,0,['src/sappy_detector.c'],0,0,0,0,pokeruby_mus_riper-master,music
24,31,27,2,6,11,5.88888888888889,4,0,0,1.03703703703704,SF2,159,"['src/sf2.hpp', 'src/sf2.cpp']",1.66666666666667,27,117,44,pokeruby_mus_riper-master,music
0,0,0,0,0,0,0,0,0,0,0,sf2,0,"['src/sf2.hpp', 'src/sf2.cpp']",0,0,0,0,pokeruby_mus_riper-master,music
3,5,3,0,1,1,5.33333333333333,2,1,0,1.33333333333333,BAGSubChunk,16,['src/sf2_chunks.hpp'],1,8,7,2,pokeruby_mus_riper-master,music
2,1,2,0,1,2,4,2,1,0,1,HeaderSubChunk,8,['src/sf2_chunks.hpp'],1.5,5,7,4,pokeruby_mus_riper-master,music
2,1,2,0,2,2,5,2,1,0,1,IFILSubChunk,10,['src/sf2_chunks.hpp'],0.5,5,6,4,pokeruby_mus_riper-master,music
2,0,2,0,8,1,5,1,0,0,1,sfPresetHeader,10,['src/sf2_chunks.hpp'],2,6,9,1,pokeruby_mus_riper-master,music
2,0,2,0,6,1,6,2,0,0,1,sfModList,12,['src/sf2_chunks.hpp'],0.5,8,5,2,pokeruby_mus_riper-master,music
2,0,2,0,11,1,9,1,0,0,1,sfSample,18,['src/sf2_chunks.hpp'],4.5,14,6,1,pokeruby_mus_riper-master,music
0,34,2,1,3,1,5.5,1,0,12,1.5,SF2Chunks,11,['src/sf2_chunks.hpp'],1.5,7,6,1,pokeruby_mus_riper-master,music
3,0,3,0,3,2,4,3,0,0,1,sfGenList,12,['src/sf2_chunks.hpp'],1.33333333333333,5,8,6,pokeruby_mus_riper-master,music
3,2,3,0,1,1,5,2,1,0,1.33333333333333,SHDRSubChunk,15,['src/sf2_chunks.hpp'],0.666666666666667,7,7,2,pokeruby_mus_riper-master,music
3,5,3,0,1,1,6.66666666666667,2,1,0,1.33333333333333,MODSubChunk,20,['src/sf2_chunks.hpp'],1,8,7,2,pokeruby_mus_riper-master,music
3,20,3,0,9,8,15,2,1,0,1,HydraChunk,45,['src/sf2_chunks.hpp'],0.333333333333333,17,31,16,pokeruby_mus_riper-master,music
2,0,2,0,3,1,9,1,0,0,1.5,sfBag,18,['src/sf2_chunks.hpp'],1,14,12,1,pokeruby_mus_riper-master,music
3,2,3,0,1,1,5,2,1,0,1.33333333333333,INSTSubChunk,15,['src/sf2_chunks.hpp'],0.666666666666667,7,7,2,pokeruby_mus_riper-master,music
3,1,3,9,9,0,40,3,0,0,1,sf2_chunks,120,['src/sf2_chunks.hpp'],1.66666666666667,110,3,0,pokeruby_mus_riper-master,music
3,2,3,0,6,2,49,2,1,0,6.33333333333333,SMPLSubChunk,147,['src/sf2_chunks.hpp'],2.33333333333333,124,19,4,pokeruby_mus_riper-master,music
