,Current_group_location,analizo_cbo_quantile_upper,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,analizo_cbo_variance,analizo_sc_variance,analizo_npm_kurtosis,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_rfc_quantile_ninety_five,IF4_per_module,analizo_npm_quantile_lower,analizo_rfc_mode,analizo_mmloc_variance,analizo_amloc_kurtosis,analizo_rfc_kurtosis,analizo_noc_quantile_median,analizo_acc_quantile_min,new_dir_name,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo__module,analizo_acc_standard_deviation,analizo_anpm_sum,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,lines_of_comment_per_module,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,analizo_noc_kurtosis,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_acc_variance,analizo_accm_quantile_lower,analizo_accm_quantile_median,analizo_amloc_quantile_lower,analizo_mmloc_quantile_upper,analizo_accm_mode,analizo_npm_variance,analizo_dit_quantile_median,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_dit_standard_deviation,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_nom_quantile_lower,lines_of_code_per_module,analizo_noc_quantile_upper,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,rejected_lines_of_code,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_mmloc_mode,analizo_noa_quantile_min,analizo_lcom4,analizo_noa_quantile_lower,analizo_noa_mode,analizo_npm,analizo_loc_quantile_min,analizo_noa_quantile_median,is_source,analizo_acc_quantile_median,analizo_accm_kurtosis,analizo_sc_sum,McCabes_cyclomatic_complexity_per_line_of_comment,analizo_dit,analizo_npa_mean,analizo_acc_mode,analizo_anpm_mode,analizo_noa_variance,analizo_acc_sum,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_npa_standard_deviation,analizo_noa_quantile_max,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_lcom4_mean,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_total_cof,analizo_noa_kurtosis,analizo_change_cost,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_anpm_standard_deviation,analizo_npm_quantile_max,analizo_total_modules_with_defined_methods,IF4_visible,lines_of_comment,analizo_nom_kurtosis,analizo_amloc_quantile_ninety_five,analizo_cbo_skewness,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_acc,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,analizo_nom_standard_deviation,analizo_dit_kurtosis,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,analizo_total_modules_with_defined_attributes,analizo_noc_standard_deviation,IF4,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_rfc_quantile_min,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,analizo_cbo,analizo_dit_quantile_upper,analizo_accm,lines_of_code,analizo_cbo_standard_deviation,analizo_npm_quantile_upper,analizo_noc_quantile_ninety_five,analizo_npa_quantile_upper,analizo_nom_quantile_upper,lines_of_code_per_line_of_comment,analizo_amloc,analizo_amloc_quantile_median,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,McCabes_cyclomatic_complexity_per_module,analizo_anpm_quantile_max,analizo_anpm_quantile_median,analizo_anpm_kurtosis,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,analizo_sc,analizo_noc,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_dit_quantile_lower,analizo_amloc_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_rfc,analizo_nom_variance,analizo_npa_quantile_max,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_accm_mean,analizo_loc_sum,analizo_amloc_mode,analizo_noa,analizo_loc_standard_deviation,analizo_nom,analizo_noc_sum,analizo_mmloc_standard_deviation,analizo_anpm_skewness,number_of_modules,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,IF4_visible_per_module,analizo_acc_quantile_ninety_five,analizo_amloc_mean,analizo_acc_mean,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,source_lang,analizo_acc_quantile_max,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_npm_quantile_median,analizo_npa,analizo_rfc_skewness,analizo_npa_quantile_median,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_loc_mean,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_mmloc,analizo_dit_quantile_ninety_five,analizo_loc,analizo_total_nom,analizo_amloc_quantile_max,analizo_npm_standard_deviation,analizo_cbo_quantile_median,analizo_lcom4_skewness,analizo_loc_variance,analizo_cbo_quantile_min,McCabes_cyclomatic_complexity,analizo_rfc_mean,analizo_lcom4_variance,analizo_mmloc_quantile_median,analizo_dit_sum,analizo_anpm,analizo_total_eloc,analizo_npm_quantile_ninety_five,analizo_amloc_variance
/home/se-metrics/root/github-analysis-categories/processed//education/TalkPythonToMe-master,,1,1.74191732344,1.5,1,1,0,0.285714285714,0.619047619048,6.36,1.80970281965,218,16,,1,1,1067.80952381,-0.257976977499,-0.757524299291,0,0,/home/se-metrics/root/github-analysis-categories/processed//education/TalkPythonToMe-master,1,0,4.02926148466,0,,1.11269728053,6.37142857143,4,1,1.51542157678,,0,1.78360765263,None,7,1,3.2877840272,1.2380952381,1,2,12.2857142857,27.5,1,5,0,1.11454977939,39,1,2,1,0.487950036474,4.58024691358,3.23076923077,8,0.571428571429,2.5,1,,0,0.285714285714,5.30238758031,17,0.285714285714,0.428571428571,,6,2,0,195,None,0,,0,0,,1,0,True,0,3.10238392519,4,,,0,0,1,10.8095238095,5,2.64575131106,1.85714285714,3,1,0,8,0.910204081633,1,0,1,0.571428571429,31.1428571429,2,1.57142857143,-0.0415836540129,0,0.273372781065,18,0.119047619048,0.914106619573,0.27,0.238095238095,14,0,0,0.166948255806,7,7,,,0.520661157025,39,0.374165738677,2.00399931499,1,1,0.571428571429,0.9,,0.786795792469,0,42.9523809524,16,0.0278717201166,16.1428571429,195,2.50713268211,-0.84,1,2.5043961348,18,1,1,11,7,2,0.755928946018,,24,55,1,102,2.57142857143,,0.5,,,0.534522483825,1.5,2,0,3,,,23,0,1,0,1,,1,1,2.79664221565,0,0,9,,,102,0,0,1,13,2.14885887969,0,,6.28571428571,0,3.27502429543,7,2.42857142857,2.30612244898,366,None,,67.7808091958,,2,32.6773549084,-1.83527341975,,2,6.55380660017,7,6,0,1,1.22963409192,,3,20.0816326531,0.714285714286,0,140.571428571,1,26.5,Java,3,0,0,1,366,1,,1.15787213897,0,-2.8,1.45040733676,1,1.13389341903,52.2857142857,12.5697664331,2,4,,1,,17,39,2.2360679775,0,2.15579736457,4594.23809524,0,,5.57142857143,1.28571428571,24,2,,,7,157.999028183
/home/se-metrics/root/github-analysis-categories/processed//education/Finches-2011-master,,0,1.63024232163,1,1,1,0,0.787804878049,5.32195121951,7.98068366331,2.59460016692,2269,38,1.508,1,1,2170.8304878,2.12141444593,12.4402442502,0,0,/home/se-metrics/root/github-analysis-categories/processed//education/Finches-2011-master,1,24.4111318307,7.65606518132,1.89390243902,,0.529610993917,31.9909451659,14,1,2.14303639835,13.492,0,1.21626470105,70,41,1.125,6.58703456726,0.280487804878,1.11111111111,2,13,84,1,11.1890243902,0,5.14792269065,521,1,3,1,0.401217658829,37.6632065779,0.528789328272,18,0,5,1,34.169,0,0.19512195122,1.8645799195,145,0.0243902439024,0.365853658537,132,12,1,16,493,11,0,,0,0,,4,0,True,0,2.53915989769,28,0.308,,0.390243902439,0,1,43.3890243902,14,6.40312423743,3.75609756098,15,1,1.37619127996,28,0.780266955267,1,0,1,0.682926829268,55.3414634146,2.75609756098,1.51219512195,1.45473527369,0,29.1850076334,18,0.00853658536585,4.49708192989,0.03,0.160975609756,113,0,0,0.329130759185,17,41,98,877,3.97619878708,89,2.79664621607,2.49554312197,0,0,0.0243902439024,0.5,,2.30693546063,2,458.012195122,114,0.108327056641,129.287987013,223,3.98181843493,0.578456631088,2,2.64600628991,25,0,1,62,18,17,0.156173761889,98,56,99,1,215,4,,0,,2221,0.887583730162,3,0,0,4,2.532,,26,0,1,4.6876744909,4,4.154,1.33333333333,1,-0.0784140642003,0,0,17,,,130,0,0,4,154,1.28156065678,0,,15.8548780488,8,6.7319500262,41,3.53658536585,3.1533655369,3489,44,,96.6648345775,,1,46.5921719584,-0.884473305647,65,14,21.4012194774,11,8.25,0,1,1.59770046736,1.508,1,31.5363460388,0.341463414634,0,1292.99018759,2,44,Java,2,0,0,1,3489,1,,3.16607006814,0,7.9039664425,2.00442635114,4,2.0386509169,85.0975609756,25.2401646232,2,2,,1,,145,109,3.34499990886,0,6.03026624065,9344.0902439,0,270,12.7073170732,4.15609756098,40,8,,,9,637.065910209
/home/se-metrics/root/github-analysis-categories/processed//education/powerup-android-master,,2,4.24552622703,5,1,1,0,4.07888040712,794.811184363,15.286046359,0.668410876849,1971,92,316.234,2,1,382.934247051,0.121457049554,17.9329597749,0,0,/home/se-metrics/root/github-analysis-categories/processed//education/powerup-android-master,1,7.63820401083,8.14283849662,17.1276891048,,1.94206809838,115.422989409,30,0,1.90521871054,2.927,0,6.92546348818,1,3.45805875738,2,6.28156153096,3.77162849873,1,1,1,17.25,1,37.3256419153,0.5,6.9639117911,3208,2,30,1,0.516834347067,11.0541819233,59.6871711328,20,0,6,2,38.985,0,0.507575757576,6.9938150892,876,0.174242424242,1.16666666667,682,6.5,2,258,439,1,0,,0,0,,1,2,True,1,27.3437615651,943,0.549,,1.95454545455,1,1,39.4580152672,121,2.09377851699,4.5,154,1,4.13856123608,30,0.874416586436,4,0,2,7.14393939394,14.9318181818,5.84090909091,3.97727272727,0.870359227003,0,51.3157173108,1,0.00699745547074,3.27775660321,0.05,0.267117742309,771,0,0,1.00620021636,46,132,43324,401,11.0411042631,18.7142857143,2.78341921137,2.61848121461,4,10,0.160247513301,0.4,,28.1923958606,11,1185.4494564,265,1.0124388754,173.597864422,222,6.67028585545,-1.595634658,5,3.10466840724,6,1,1,525,47,92,0.400309272065,43324,22,61.25,1,101,1.4,,1,,5341,2.01962382812,8,1,2,9,13.319,,5.25,0,1,2.66109194681,1,1.606,9,0.75,33.4936290536,0,0,36.25,,,52,0,0,1,594,2.46595439159,0,,44.4927133935,23,0.44677310029,132,6.63636363636,1.31513533653,6911,1,,76.0519240639,,23,19.5687058093,4.78968797291,137,234,34.4303566115,19,2.5,0,1,0.137815024935,316.234,3,6.87245133715,0.916666666667,0,907.163576504,5,10.2333333333,Java,19,0,0,1,6911,4,,3.37478340509,0,10.4583875724,2.71218242695,13,5.09522439046,52.3560606061,5.57358542593,9,12,,1,,876,23.8571428571,6.10947149231,0,3.09533661312,5783.89515383,0,220,24.303030303,25.9613115892,7.5,67,,,15,31.0648545001
/home/se-metrics/root/github-analysis-categories/processed//Games/blitzed-irc-trivia-master,,5,0.391839994715,3,None,2,6,22.2777777778,1841.61111111,-0.255013978064,1.1475045773,581,363,0.000,4,14,860.777777778,0.466501153129,3.56169609001,0,0,/home/se-metrics/root/github-analysis-categories/processed//Games/blitzed-irc-trivia-master,1,7.41453748698,-0.718730832141,181.694444444,,1.26929551764,9.82878696218,9,1,2.10970357563,31.500,2,0.211513317956,None,0,2,13.596363893,1.61111111111,2.8,3.54545454545,22.4210526316,85,2,180.694444444,0,2.76089914731,787,2,135,None,0,1.13988404935,0.262952267709,43,0.444444444444,9,4,162.786,0,0,-0.801747676786,118,0,4.55555555556,147,5.5,0,74,852,60,0,,1,0,,24,8,True,2,-0.200932163451,208,1.091,,8.22222222222,2,1,184.861111111,19,0,10.1111111111,41,2,13.4794081637,43,1.09208744024,14,4,0,23.1111111111,64.5555555556,12.7777777778,3.33333333333,-0.119061139759,0,7.87486665068,41,0.263888888889,4.85888017888,0.35,0,115,0,0,0.503410332084,38,9,0,441,-0.254935523925,37,1.6054972322,0.956843449433,21,0,0,0.772727272727,,42.9139966807,43,14044.2777778,363,0.253421962449,31.0280518433,852,13.2895113195,0,15,1.10139225684,82,0,1,30,38,7,0,0,114,516,1,113,3.86842105263,,0,,2279,4.71993408617,22,0,8,22,5.168,,24,0,2,2.64024695062,24,34.357,2,1,-0.243232172255,0,0,110,,,113,0,0,11,91,0.267614045567,0,,176.611111111,43,1.31676675493,9,13.1111111111,3.44756131592,2731,None,,310.276131499,,0,29.3390146013,0.451731447526,14,135,118.508555716,38,5.5,2,1.47368421053,0,0.000,4,24.1947343978,2.11111111111,0,217.75260958,8,28.5,C++,4,2,None,2,2731,6,,1.91073189368,4,2.42958510386,1.060668224,15,2.78388218142,303.444444444,7.60756252389,35,9,,0,,118,37,13.4422633676,3,1.47988147476,96271.2777778,0,481,87.4444444444,7.75,60,0,,,38,57.8750075548
/home/se-metrics/root/github-analysis-categories/processed//Games/play_games-master,,0.5,0.000874478688574,1,0,1,0,1,1,-4.48337950139,0.476791484168,63,49,0.286,0,None,192.25,-5.99743726643,-5.69588618315,0,0,/home/se-metrics/root/github-analysis-categories/processed//Games/play_games-master,1,0,-5.85609781203,0,,0.57735026919,5.69696969697,1,0,-0.323231407557,0.000,0,0,4,0,2,2.75378527364,0.333333333333,1,1.40909090909,4,25.75,1,12.6666666667,0.5,2,96,1,2,1,0.57735026919,0,-6,6,1,5.25,1,8.571,0,0.5,-4.76621894241,25,0,0.5,4,1.83333333333,0,0,132,4,0,,1.5,None,,4,3.5,True,0.5,-5.99495140738,2,******,,0,1,None,7.58333333333,2,0,3.25,2,1,0,6,1.42424242424,2.5,0,1,0.5,15.75,3,1,0.00044388795562,0,4,4,0.166666666667,-3.03296703297,0.31,0.333333333333,12,0,0,0.417698447033,7,4,4,0,-5.86501842048,11,2,0.0249546236482,0.5,0,0,1.25,,1,0,652,49,0.174471992654,5.65151515152,132,6.07590871119,-6,2,0.26618754645,4,0,1,4,12,3,0,4,62,123,1,31,1.82196969697,,1,,120,1,5.5,0,0,11.25,******,,7.45454545455,0,1,0,4,0.857,2,1.34848484848,2.08947368421,0,0,44.5,,,31,0,0,4,13,0.215990387657,0,,36.9166666667,0,0.227330119376,4,6.25,1.41287878788,260,4,,70.6068929591,,0,13.8654246239,1.03857652647,14,2,25.5342906696,12,1.83333333333,0,1.52272727273,0,0.286,1,7.47727272727,0.5,0,29.9090909091,6,10.9318181818,Java,1,0,0,1,260,2.5,,0.0422864537417,0,4,0.0234059128233,2,0,65,4.01538021075,23,1,,1,,25,11,3.55902608401,0,0,4985.33333333,0,12,24,0,14,2,,,7,16.1232782369
/home/se-metrics/root/github-analysis-categories/processed//Games/zetaglest-source-master,,8,26.0192236625,8,1,4,12,124.810344978,77399.6183738,78.9497684583,7439758.12685,51901,255,,3,2,31161.6970624,46.0771869322,65.2143666808,0,0,/home/se-metrics/root/github-analysis-categories/processed//Games/zetaglest-source-master,1,62.7325252431,66.1759891984,30.0002665781,,19.9747948908,796.650650193,131,0,5.43689344422,,0,8.64345558626,3,65.1491756585,3.47863247863,14.1019684276,398.99243093,1,1.8125,3.5,80,1,425.456097646,0,9.44789017458,48677,4,368,1,0.7338500056,34.2348198476,103.984986175,28,0,6,3,,0,0.457902511078,101.982142369,9198,0.344165435746,6.7223042836,,193576733.7,17,1123,8951,1,0,,0,0,,1,2,True,1,677.0,53085,,,1.658788774,0,1,198.865513534,4309,7.51448559926,6.48449039882,4551,2,5.47724991014,151,1.17673655863,7,2,3,78.41211226,76.6632200886,11.9084194978,7.67799113737,5.13614751092,0,120.645313287,7,0.0094154510414,40.0782558294,0.13,0.538535830719,8062,0,0,0.980743846148,309,677,,,62.1999828369,67.3333333333,4.76866619803,7.47746022189,48,11.9285714286,2.31776546371,0.5,,278.207869,8,43825.8585344,2416,0.961858491758,193578763.472,1104,24.8120805593,2.1825229414,24,7.20913894626,16,56,1,5198,309,475,1.52242092199,,66,201,1,2764,3.58064516129,,1,,,11.1718550375,12,2,1,14,,,8.1,0,1,6.93221877804,1,,6,1,4.92286151934,0,0,52,,,289,0,0,1,4390,8.35291471347,0,,615.639341683,66,5.5350000986e+13,677,13.5864106352,285936.135114,185784,1,,816.414370783,,233,176.526760188,1.97209352337,,4585,209.346264678,47,9.15384615385,0,1.44,1.63270606822,,30,17.4346042749,6.36484490399,0,11803.2270941,7,21.1714285714,C++,317,1,0,1,185784,6,,7.366101943,0,33.159267908,6.75357699053,125,11.7533705394,274.422451994,26.5218188472,20,29,,2,,9198,354.761904762,20.6265871546,4,4.84626422268,666532.424821,0,,71.9010339734,138.141719035,22,310,,,41,703.406874962
/home/se-metrics/root/github-analysis-categories/processed//Games/colonization-master,,4,1.69091056361,6,5,3,6,12.5014084507,239.507042254,1.53923671277,0.845951900027,1703,134,,4,3,613.299798793,2.81247931328,2.51149898142,0,0,/home/se-metrics/root/github-analysis-categories/processed//Games/colonization-master,1,57.4355322277,1.88420344322,0.558551307847,,3.23760599137,86.544128463,11,1,2.70058897135,,0,2.44150851607,4,19.4468813157,2.5,2.9418919712,10.4820925553,1,1.4,3.38888888889,34.5,1,63.4663983903,1,1.56153474402,2202,4,36,1,0.731306264925,0.358048327237,6.48545609659,7,0,2,4,,0,0.746478873239,8.36048948114,768,0.169014084507,2.88732394366,,4.83333333333,4,8,549,1,0,,0,0,,1,0,True,1,2.85279462953,858,,,0.112676056338,1,1,8.65472837022,178,4.35484198613,1.78873239437,205,3,0.747362902375,17,1.2189313868,5,0,2,12.0845070423,23.985915493,9.07042253521,4.02816901408,1.40534988655,0,2.4209833409,4,0.035814889336,9.81981043891,0.19,0.534808853119,644,0,0,0.862773649886,34,71,,,1.16129604682,20.9230769231,1.47654580013,1.58217677467,21,14.6666666667,0.456740442656,0.708333333333,,15.4760150638,0,1458.95694165,151,0.744378370938,116.932876948,410,9.9990140359,-1.00726667003,11,1.41373316192,6,3,1,286,42,35,0.675825748737,,58,172,1,149,2.10555555556,,1,,,3.53573308533,13,2,0,15,,,7.375,0,1,7.41897754126,1,,5.83333333333,1,10.7286216592,0,0,44.5,,,59,0,0,1,127,2.22374074842,0,,99.9802816901,6,0.71563461716,71,10.8169014085,1.64694192885,7711,1,,134.721244361,,12,24.7648904458,2.47880603142,,70,38.1962948681,35,3.53571428571,1,1.72916666667,0.43710613532,,9,8.65818918152,2.50704225352,0,614.731431888,7,11.0333333333,C++,16,0,0,3,7711,6,,1.74419768419,0,1.64997119407,1.34636634067,15,2.10422589082,108.605633803,7.05894458359,14,7,,2,,768,36,7.96658009376,2,0.548745783864,18149.8136821,0,,31.014084507,4.4277665996,20,53,,,28,49.8286986342
/home/se-metrics/root/github-analysis-categories/processed//Games/openglitch-master,,1.75,1.8950851279,3,2,1,2,4.2560455192,24.2389758179,1.40452648853,1.15965137053,945,95,6.489,2,4,908.225462304,2.53356075482,4.20730005036,0,0,/home/se-metrics/root/github-analysis-categories/processed//Games/openglitch-master,1,16.770068391,2.99308058948,4.78520625889,,3.04272562547,42.3773650707,6,1,1.74352026512,4.404,1,2.27061642081,6,16.2731481481,2,4.68381493367,9.25817923186,1,1,4,29.75,1,21.3058321479,0,2.43438901074,794,2,15,2,1.12548393258,1.28174778568,4.17945943353,15,0,5,2,41.745,0,0.763157894737,4.8764893997,242,0.263157894737,1.52631578947,36,5.36842105263,5,44,438,5,0,,1,1,,4,2,True,0.5,2.77767183371,138,1.430,,1.15789473684,0,1,21.9381223329,63,4.1735231652,3.81578947368,58,2,2.18751143057,19,1.11519381765,4,0,3,3.63157894737,24.8684210526,5.21052631579,2.44736842105,1.72565304148,0,7.43845246754,6,0.0448079658606,2.56977027524,0.19,1.2667140825,198,0,0,0.598607222226,18,38,305,207,1.42436392449,37,1.98788675262,1.88360899716,4.75,0,1.28022759602,0.783333333333,,4.92330943756,6,869.231863442,125,0.358330606501,64.9237747453,340,6.26625907898,-0.386298036061,8,1.43123120204,7.25,0,1,93,23,32,1.13147142961,305,24.5,96.75,1,127,1.96428571429,,1.75,,1962,2.06301854553,7,5,1,8,9.478,,7.46428571429,0,1,3.74463815315,4,6.298,3,1,1.5866145734,0,0,24.75,,,122,0,0,3,145,2.20462614141,0,,39.266002845,12,1.34479130117,38,6.36842105263,1.70852038803,3047,3,,108.344259944,,10,30.1367792291,0.66463331205,47,24,29.482738398,23,4.5,0,1.5,1.0967062698,6.489,11,10.5701875239,1.65789473684,0,401.66712591,4,13.8726708075,C++,11,0,0,2,3047,3,,2.13604861167,0.5,3.68184156775,1.52518652834,8,1.30895808413,80.1842105263,9.44420202879,7,6,,3,,242,39.5,4.61582410279,1,1.15139367207,11738.4786629,0,296,20.8947368421,1.713371266,10.5,29,,,17,89.1929519607
/home/se-metrics/root/github-analysis-categories/processed//Games/PokemonBattler-master,,3,2.00269899804,4,2,1,3,2.30640913082,30.8154082529,24.6236730102,0.769699357091,1546,113,416.935,2,2,779.4214223,0.617182044548,16.5234415933,0,0,/home/se-metrics/root/github-analysis-categories/processed//Games/PokemonBattler-master,1,24.1658215898,12.0082679857,1.14749780509,,4.94446773617,41.0413579878,8,1,2.92338863766,2.078,0,3.73700941405,9,43.1288749335,2,6.52171021485,24.447761194,1.18571428571,1.5,4.5,25.25,1,80.969929763,1,1.20114318383,1908,2,15,2,0.496475726998,0.0092233459661,16.4421352387,20,0,2.25,2,33.519,0,0.691176470588,10.2992136152,512,0.426470588235,1.85294117647,183,4.90909090909,15,22,566,13,0,,0,0,,1,1,True,0,4.86720688608,345,1.894,,0.323529411765,0,0,42.5327041264,136,6.27648581947,3.27941176471,126,1,1.07121323979,31,0.603549382173,7.75,1,2,5.07352941176,22.7352941176,6.48529411765,2.77941176471,1.05449997818,0,0.872500020271,8,0.0298507462687,8.80591363385,0.12,0.246488147498,441,0,0,0.574152245418,62,68,32104,160,19.7874363454,17.3333333333,0.546103075897,3.33101746338,9,8.5,4.03928884987,0.166666666667,,5.55116278385,2,2153.84723442,282,0.329650800919,114.458408142,312,9.91225773374,-0.891765296748,5,4.58456904284,18,2,1,189,64,37,2.00979821123,32104,35.5,59.75,1,165,2,,1,,2581,1.51868664668,8,2,0,8,16.131,,7,0,1,4.56715563042,1,3.935,2.11111111111,0.5,0.371069118994,0,1,25.25,,,74,0,0,1,223,2.89509178971,0,,98.2528533802,7,0.592437100306,68,7.52941176471,1.68321188443,4613,4.5,,105.518564582,,29,27.9181199636,1.02235029342,77,24,46.4095597309,20,3.4,0,0.767045454545,-0.464538793224,416.935,11,8.12151337289,2,0,552.262909357,5,9.89583333333,Java,30,1,0,1,4613,4,,3.85286722456,0,-0.324900872128,4.1201291436,6,1.98385715238,67.8382352941,4.66972703789,14,6,,1,,512,23,8.9983292762,2,1.04823697776,11134.1674715,0,303,28.0588235294,3.93568920105,13,47,,,17,21.8063506084
/home/se-metrics/root/github-analysis-categories/processed//Games/kdots-master,,1,2.82141188922,4,2,1,0,1.4960106383,9.39317375887,1.73794146917,1.16819961581,980,40,0.293,2,5,566.971631206,4.14633872824,2.36988370721,0,0,/home/se-metrics/root/github-analysis-categories/processed//Games/kdots-master,1,8.25472975834,4.93190733115,1.34574468085,,1.35645946106,41.6283189033,12,0,1.25701038824,10.776,0,2.19744752381,20,17.3289548787,2.4,2.69743442594,1.8399822695,1,1.09722222222,4.125,24.75,1,10.7216312057,1,2.62688723583,532,2.5,8,3,0.750590783865,3.79415532625,4.76804659587,8,0,3.25,2,38.517,0,0.770833333333,10.2506665547,235,0.229166666667,0.6875,175,7,4,18,219,4,0,,0,0,,1,1,True,0,9.44874286461,77,0.605,,0.375,0,0.5,7.27615248227,37,4.17755440012,2.14583333333,33,2,1.16006236076,9,0.867256643819,4,0,2,1.60416666667,20.4166666667,4.04166666667,3.16666666667,1.73397770819,0,7.81702719066,5,0.0164007092199,0.480422342063,0.05,0.563386524823,194,0,0,0.75162064879,15,48,17,625,0.987327925496,23.5,2.23719561909,2.22925207731,2,6.25,0.691046099291,0.333333333333,,3.06482850399,4,125.780141844,45,0.564933599687,79.8926406926,198,3.28918009141,-1.09491021472,3,1.28947508656,16.75,4,1,152,15,29,0.831291825589,17,35,51.75,1,133,1.67857142857,,1,,2234,1.22311513698,6,1,0,6,3.574,,8,0,1,3.04781808939,1,6.517,3,0.535714285714,0.709054483337,0,0,13.5,,,65,0,0,1,103,2.80743280914,0,,10.8187056738,5,1.36469034237,48,4.89583333333,1.66443001443,2290,4,,51.4740001849,,11,23.8111661034,1.17941649897,58,15,11.2151746239,12,3.75,0,1.33333333333,0.408576778383,0.293,4,10.157480309,0.770833333333,0,487.559054834,4.5,14.875,C++,6,0,0,2,2290,3,,1.71425443499,0,5.09247973892,1.08432847988,5,2.31859580885,47.7083333333,8.43377475295,6,8,,2,,235,43.8,3.27439020364,0,1.75526443688,2649.57269504,0,378,11.0833333333,5.37588652482,13.5,37,,,10,71.1285565836
