analizo_loc,analizo_rfc,analizo_npm,analizo_acc,analizo_dit,analizo_npa,analizo_anpm,analizo_cbo,analizo_mmloc,analizo_accm,analizo_noc,analizo__filename,analizo_noa,analizo__module,folder,analizo_lcom4,type,analizo_nom,analizo_amloc,analizo_sc
202,21,2,0,0,5,1.5,5,130,6,0,['robil/C67_CarManipulation/src/lPoint.cpp'],5,lPoint,robil,1,external_repositories,2,101,5
230,26,2,42,0,7,1.5,6,191,7.5,0,['robil/C67_CarManipulation/src/lPoint2.cpp'],7,lPoint2,robil,1,external_repositories,2,115,6
237,22,2,0,0,10,1.5,5,204,9.5,0,['robil/C67_CarManipulation/src/rJoint.cpp'],10,rJoint,robil,1,external_repositories,2,118.5,5
200,28,2,0,0,10,1.5,5,156,7.5,0,['robil/C67_CarManipulation/src/rPath.cpp'],10,rPath,robil,1,external_repositories,2,100,5
97,16,1,0,0,0,2,8,97,8,0,['robil/C67_CarManipulation/src/rPath2.cpp'],0,rPath2,robil,1,external_repositories,1,97,8
221,34,3,20,0,14,1.66666666666667,4,163,4.66666666666667,0,['robil/C67_CarManipulation/src/rPath_srv.cpp'],14,rPath_srv,robil,1,external_repositories,3,73.6666666666667,4
202,21,2,0,0,5,1.5,5,130,6,0,['robil/C67_CarManipulation/src/rPoint.cpp'],5,rPoint,robil,1,external_repositories,2,101,5
227,26,2,0,0,7,1.5,6,191,7.5,0,['robil/C67_CarManipulation/src/rPoint2.cpp'],7,rPoint2,robil,1,external_repositories,2,113.5,6
233,26,2,0,0,10,1.5,6,192,9.5,0,['robil/C67_CarManipulation/src/rTrace.cpp'],10,rTrace,robil,1,external_repositories,2,116.5,6
126,9,4,0,0,0,1.75,2,109,5.25,0,['robil/C67_CarManipulation/src/taskTester.cpp'],0,C67_CarManipulation/src/taskTester,robil,4,external_repositories,4,31.5,8
104,46,8,0,0,0,1.125,1,36,1.875,0,['robil/C67_CarManipulation_tools/PedalManipulation/src/PedalsManipulation.cpp'],20,pedals_manipulation,robil,1,external_repositories,8,13,1
8,1,1,0,0,0,2,0,8,1,0,['robil/C67_CarManipulation_tools/PedalManipulation/src/PedalsManipulation.cpp'],0,PedalsManipulation,robil,1,external_repositories,1,8,0
136,18,3,0,0,12,1,2,89,4.66666666666667,0,['robil/LidarObstacleDetection/src/Lidar.cpp'],12,LaserScanToPointCloud,robil,1,external_repositories,3,45.3333333333333,2
11,1,1,0,0,0,2,0,11,1,0,['robil/LidarObstacleDetection/src/Lidar.cpp'],0,LidarObstacleDetection/src/Lidar,robil,1,external_repositories,1,11,0
579,61,19,5,0,14,1.42105263157895,3,162,5.36842105263158,0,['robil/RoadExtract/src/RoadExtract.cpp'],27,RoadExtract,robil,11,external_repositories,19,30.4736842105263,33
13,6,6,6,0,3,0.666666666666667,0,5,1,0,['robil/RoadExtract/src/RoadExtract.cpp'],3,EntropyMatrixCell,robil,6,external_repositories,6,2.16666666666667,0
11,1,1,0,0,0,2,0,11,1,0,['robil/WalkingObstacleDetection/src/Lidar.cpp'],0,WalkingObstacleDetection/src/Lidar,robil,1,external_repositories,1,11,0
296,13,2,0,0,1,3,1,286,22.5,0,['robil/libviso2/libviso2/matlab/matcherMex.cpp'],1,matcherMex,robil,2,external_repositories,2,148,2
110,12,1,0,0,1,4,3,110,21,0,['robil/libviso2/libviso2/matlab/reconstructionMex.cpp'],1,reconstructionMex,robil,1,external_repositories,1,110,3
185,34,2,0,0,1,3,9,175,14,0,['robil/libviso2/libviso2/matlab/visualOdometryMonoMex.cpp'],1,visualOdometryMonoMex,robil,2,external_repositories,2,92.5,18
188,33,2,0,0,1,3,9,178,14.5,0,['robil/libviso2/libviso2/matlab/visualOdometryStereoMex.cpp'],1,visualOdometryStereoMex,robil,2,external_repositories,2,94,18
97,12,1,0,0,0,2,6,97,7,0,['robil/libviso2/libviso2/src/demo.cpp'],0,demo,robil,1,external_repositories,1,97,6
384,31,15,1,0,0,4.13333333333333,0,53,2.26666666666667,0,"['robil/libviso2/libviso2/src/filter.cpp', 'robil/libviso2/libviso2/src/filter.h']",0,filter,robil,2,external_repositories,15,25.6,0
0,0,0,1,0,4,0,0,0,0,0,"['robil/libviso2/libviso2/src/matcher.h', 'robil/libviso2/libviso2/src/matcher.cpp']",4,Matcher::range,robil,0,external_repositories,0,0,0
5,2,2,2,0,12,6,0,4,1,0,"['robil/libviso2/libviso2/src/matcher.h', 'robil/libviso2/libviso2/src/matcher.cpp']",12,Matcher::p_match,robil,2,external_repositories,2,2.5,0
5,3,2,1,0,1,0.5,0,4,1.5,0,"['robil/libviso2/libviso2/src/matcher.h', 'robil/libviso2/libviso2/src/matcher.cpp']",1,Matcher::delta,robil,2,external_repositories,2,2.5,0
12,11,1,6,0,10,0,0,12,1,0,"['robil/libviso2/libviso2/src/matcher.h', 'robil/libviso2/libviso2/src/matcher.cpp']",10,Matcher::parameters,robil,1,external_repositories,1,12,0
1425,101,8,1,0,0,4.5,9,171,8.64285714285714,0,"['robil/libviso2/libviso2/src/matcher.h', 'robil/libviso2/libviso2/src/matcher.cpp']",43,Matcher,robil,28,external_repositories,28,50.8928571428571,252
2,2,2,0,0,12,2,0,1,1,0,"['robil/libviso2/libviso2/src/matcher.h', 'robil/libviso2/libviso2/src/matcher.cpp']",12,Matcher::maximum,robil,2,external_repositories,2,1,0
16,1,1,0,0,5,2,0,16,5,0,"['robil/libviso2/libviso2/src/matrix.cpp', 'robil/libviso2/libviso2/src/matrix.h']",5,matrix,robil,1,external_repositories,1,16,0
2,2,2,1,0,2,1,0,1,1,0,"['robil/libviso2/libviso2/src/reconstruction.h', 'robil/libviso2/libviso2/src/reconstruction.cpp']",2,Reconstruction::point2d,robil,2,external_repositories,2,1,0
2,2,2,6,0,3,1.5,0,1,1,0,"['robil/libviso2/libviso2/src/reconstruction.h', 'robil/libviso2/libviso2/src/reconstruction.cpp']",3,Reconstruction::point3d,robil,2,external_repositories,2,1,0
352,67,5,1,0,0,1.92857142857143,7,93,3.78571428571429,0,"['robil/libviso2/libviso2/src/reconstruction.h', 'robil/libviso2/libviso2/src/reconstruction.cpp']",10,Reconstruction,robil,14,external_repositories,14,25.1428571428571,98
0,0,0,0,0,0,0,0,0,0,0,"['robil/libviso2/libviso2/src/reconstruction.h', 'robil/libviso2/libviso2/src/reconstruction.cpp']",0,reconstruction,robil,0,external_repositories,0,0,0
0,0,0,7,0,4,0,0,0,0,0,"['robil/libviso2/libviso2/src/reconstruction.h', 'robil/libviso2/libviso2/src/reconstruction.cpp']",4,Reconstruction::track,robil,0,external_repositories,0,0,0
41,20,6,0,0,0,0.375,0,18,1.25,0,['robil/libviso2/libviso2/src/timer.h'],2,Timer,robil,3,external_repositories,8,5.125,0
0,0,0,18,0,2,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],2,osub,robil,0,external_repositories,0,0,0
0,0,0,8,0,14,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],14,memorypool,robil,0,external_repositories,0,0,0
0,0,0,45,0,38,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],38,behavior,robil,0,external_repositories,0,0,0
0,0,0,0,0,6,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],6,badtriang,robil,0,external_repositories,0,0,0
0,0,0,0,0,4,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],4,event,robil,0,external_repositories,0,0,0
0,0,0,0,0,4,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],4,splaynode,robil,0,external_repositories,0,0,0
0,0,0,0,0,53,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],53,mesh,robil,0,external_repositories,0,0,0
0,0,0,1,0,2,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],2,flipstacker,robil,0,external_repositories,0,0,0
0,0,0,22,0,2,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],2,otri,robil,0,external_repositories,0,0,0
6077,690,83,3,0,15,3.42168674698795,12,568,8.55421686746988,0,"['robil/libviso2/libviso2/src/triangle.cpp', 'robil/libviso2/libviso2/src/triangle.h']",15,triangle,robil,1,external_repositories,83,73.2168674698795,12
0,0,0,1,0,3,0,0,0,0,0,['robil/libviso2/libviso2/src/triangle.cpp'],3,badsubseg,robil,0,external_repositories,0,0,0
0,0,0,3,0,23,0,0,0,0,0,"['robil/libviso2/libviso2/src/triangle.h', 'robil/libviso2/libviso2/src/triangle.cpp']",23,triangulateio,robil,0,external_repositories,0,0,0
83,34,8,18,0,0,0.5,3,26,1.25,2,"['robil/libviso2/libviso2/src/viso.h', 'robil/libviso2/libviso2/src/viso.cpp']",8,VisualOdometry,robil,3,external_repositories,12,6.91666666666667,9
5,3,1,9,0,3,0,0,5,1,0,"['robil/libviso2/libviso2/src/viso.h', 'robil/libviso2/libviso2/src/viso.cpp']",3,VisualOdometry::calibration,robil,1,external_repositories,1,5,0
0,0,0,15,0,3,0,0,0,0,2,"['robil/libviso2/libviso2/src/viso.h', 'robil/libviso2/libviso2/src/viso.cpp']",3,VisualOdometry::parameters,robil,0,external_repositories,0,0,0
5,4,1,6,0,3,0,0,5,1,0,"['robil/libviso2/libviso2/src/viso.h', 'robil/libviso2/libviso2/src/viso.cpp']",3,VisualOdometry::bucketing,robil,1,external_repositories,1,5,0
2,3,2,0,0,1,1.5,0,1,1,0,"['robil/libviso2/libviso2/src/viso_mono.h', 'robil/libviso2/libviso2/src/viso_mono.cpp']",1,VisualOdometryMono::idx_cmp,robil,2,external_repositories,2,1,0
366,64,3,2,1,0,2.6,8,120,4.2,0,"['robil/libviso2/libviso2/src/viso_mono.h', 'robil/libviso2/libviso2/src/viso_mono.cpp']",1,VisualOdometryMono,robil,3,external_repositories,10,36.6,24
7,6,1,5,1,5,0,0,7,1,0,"['robil/libviso2/libviso2/src/viso_mono.h', 'robil/libviso2/libviso2/src/viso_mono.cpp']",5,VisualOdometryMono::parameters,robil,1,external_repositories,1,7,0
281,68,3,1,1,0,2.125,8,104,5.75,0,"['robil/libviso2/libviso2/src/viso_stereo.h', 'robil/libviso2/libviso2/src/viso_stereo.cpp']",5,VisualOdometryStereo,robil,3,external_repositories,8,35.125,24
6,5,1,8,1,4,0,0,6,1,0,"['robil/libviso2/libviso2/src/viso_stereo.h', 'robil/libviso2/libviso2/src/viso_stereo.cpp']",4,VisualOdometryStereo::parameters,robil,1,external_repositories,1,6,0
15,2,1,0,0,0,2,1,15,2,0,['robil/viso2_ros/src/mono_odometer.cpp'],0,mono_odometer,robil,1,external_repositories,1,15,1
91,17,1,0,1,0,1.5,5,81,3.5,0,['robil/viso2_ros/src/mono_odometer.cpp'],4,viso2_ros::MonoOdometer,robil,1,external_repositories,2,45.5,5
170,51,1,6,0,0,0.888888888888889,0,67,1.77777777777778,2,['robil/viso2_ros/src/odometer_base.h'],15,viso2_ros::OdometerBase,robil,1,external_repositories,9,18.8888888888889,0
102,65,11,2,0,0,2,6,15,1.18181818181818,0,['robil/viso2_ros/src/odometry_params.h'],0,odometry_params,robil,8,external_repositories,11,9.27272727272727,48
19,2,1,1,0,3,2,1,19,3,0,['robil/viso2_ros/src/stereo_odometer.cpp'],3,stereo_odometer,robil,1,external_repositories,1,19,1
243,51,1,0,1,0,2.6,8,146,3.8,0,['robil/viso2_ros/src/stereo_odometer.cpp'],10,viso2_ros::StereoOdometer,robil,1,external_repositories,5,48.6,8
93,32,0,1,0,0,2,0,51,1.4,1,['robil/viso2_ros/src/stereo_processor.h'],13,viso2_ros::StereoProcessor,robil,1,external_repositories,5,18.6,0
0,0,0,0,0,0,0,0,0,0,0,['robil/viso2_ros/src/stereo_processor.h'],0,stereo_processor,robil,0,external_repositories,0,0,0
