,analizo_acc_mean,analizo_accm_mean,analizo_amloc_mean,analizo_anpm_mean,analizo_cbo_mean,analizo_dit_mean,analizo_lcom4_mean,analizo_mmloc_mean,analizo_noa_mean,analizo_noc_mean,analizo_nom_mean,analizo_npa_mean,analizo_npm_mean,analizo_rfc_mean,analizo_sc_mean,folder,category,agent_type,type
554,2.70149253731,1.7905591092200002,8.71596778015,0.746111185663,2.34328358209,0.8656716417910001,2.64179104478,25.119402985100002,4.5223880597,0.492537313433,5.8656716417900014,0.373134328358,3.94029850746,22.9850746269,4.94029850746,0,Audio,non-agent,git-hub
556,3.1459854014599995,2.3542574605,15.312121908,1.23385209179,3.26277372263,0.992700729927,3.67153284672,43.744525547399995,5.17883211679,0.591240875912,8.72627737226,1.29197080292,7.88321167883,37.5583941606,11.1897810219,0,Audio,non-agent,git-hub
559,1.5,1.82701780449,11.3074177584,0.945572758418,1.84375,0.46875,2.71875,43.28125,8.21875,0.09375,11.9375,1.5,9.0625,58.40625,5.28125,0,Audio,non-agent,git-hub
560,2.29758713137,1.71552140761,10.6496618975,1.12546262637,2.3217158176900003,0.495978552279,3.87935656836,21.4021447721,4.46112600536,0.144772117962,8.932975871310001,0.308310991957,7.463806970510001,30.6943699732,28.1018766756,0,Audio,non-agent,git-hub
561,1.6835573940000002,1.4304954193,3.73693093254,1.35867558603,1.02275077559,0.866597724922,4.61944157187,9.4829369183,1.15511892451,0.5015511892450001,7.24198552223,0.423991726991,6.51913133402,14.423991727,7.887280248189999,0,Audio,non-agent,git-hub
563,0.88679245283,2.4961993826900004,11.6899329983,1.28666967821,0.792452830189,0.396226415094,5.679245283019999,50.4150943396,1.88679245283,0.264150943396,9.45283018868,0.452830188679,7.45283018868,24.5471698113,12.3018867925,0,Audio,non-agent,git-hub
564,1.7642980935900003,2.14022872928,14.173346282799999,1.5164853932700002,2.23223570191,0.544194107452,5.15771230503,48.0051993068,6.013864818019999,0.34315424610100004,11.301559792,2.40034662045,10.838821490499999,41.790294627399994,20.7989601386,0,Audio,non-agent,git-hub
565,0.08333333333330001,3.98636944921,32.7603230136,3.2768539225700004,1.66666666667,0.0,13.833333333299999,140.08333333299998,1.41666666667,0.0,13.916666666700001,1.41666666667,13.916666666700001,148.33333333299998,30.5,0,Audio,non-agent,git-hub
567,1.16393442623,2.89694185536,23.957222963099998,0.418516612846,1.20491803279,0.8114754098360001,5.5737704918,83.0901639344,11.4344262295,0.213114754098,7.450819672130001,1.49180327869,5.11475409836,19.368852459,14.426229508199999,0,Audio,non-agent,git-hub
570,4.05259146341,1.32006680309,10.402073309299999,0.818481698214,3.0967987804900003,1.00381097561,2.93978658537,17.8170731707,2.7362804878,0.579268292683,5.7934451219500005,0.572408536585,4.8193597561,21.2705792683,7.759908536589999,0,Audio,non-agent,git-hub
571,0.75,2.98529411765,19.0220588235,1.30882352941,4.75,0.0,13.25,46.75,1.25,0.0,13.75,0.5,9.5,61.75,46.75,0,Audio,non-agent,git-hub
572,1.33333333333,2.04472878296,12.4151114306,0.905463881934,1.2252252252299998,0.6936936936939999,3.45045045045,30.6306306306,1.82882882883,0.261261261261,6.630630630630001,0.333333333333,5.52252252252,16.6576576577,4.84684684685,0,Audio,non-agent,git-hub
573,1.2,3.02859171255,18.642349963,1.2807851496,2.0,0.06666666666669999,5.86666666667,52.6,6.5,0.0,9.56666666667,4.13333333333,9.33333333333,38.3333333333,9.1,0,Audio,non-agent,git-hub
574,2.40425531915,1.6526190564399998,10.0467557391,1.10718315091,1.52340425532,1.07234042553,7.06808510638,28.463829787199998,6.055319148940001,0.604255319149,8.370212765960003,0.995744680851,6.4085106383,17.5234042553,15.1319148936,0,Audio,non-agent,git-hub
578,2.6043956044,2.37274379351,17.694512305299995,0.6478068360939999,2.63736263736,0.521978021978,3.48901098901,44.8901098901,7.32967032967,0.236263736264,7.85164835165,1.87362637363,5.32417582418,39.2197802198,9.598901098899999,0,Chess,agent,git-hub
580,1.79310344828,2.7359882679900003,13.8056627956,1.1468048404200002,1.8275862069,0.655172413793,2.8965517241400005,29.965517241399997,4.03448275862,0.206896551724,5.96551724138,0.931034482759,5.48275862069,25.275862069000002,5.93103448276,0,Chess,agent,git-hub
581,0.583333333333,3.04272486772,12.369775132300001,1.32764550265,0.583333333333,0.583333333333,2.08333333333,24.6666666667,2.83333333333,0.0,7.083333333330001,0.0,5.75,24.5,1.33333333333,0,Chess,agent,git-hub
583,3.84615384615,3.13940787233,17.6187706927,1.04868377459,4.89743589744,0.0769230769231,3.61538461538,42.9230769231,6.1282051282099985,0.0512820512821,8.82051282051,4.46153846154,8.46153846154,46.5384615385,15.025641025599999,0,Chess,agent,git-hub
584,2.86111111111,2.39916589907,14.8222470813,1.3686760065,3.19444444444,0.0277777777778,3.0,50.611111111099994,8.77777777778,0.0,8.47222222222,7.0,7.416666666669999,45.388888888900006,8.833333333330001,0,Chess,agent,git-hub
585,1.86363636364,2.43805916306,13.6353715729,1.49816017316,1.95454545455,0.7727272727269999,1.95454545455,23.409090909099998,1.90909090909,0.545454545455,3.54545454545,0.0454545454545,3.22727272727,16.0454545455,3.0909090909099994,0,Chess,agent,git-hub
586,3.225,2.8253373015900003,16.266498015899998,0.936140873016,3.825,0.15,3.5,38.325,4.85,0.05,7.5,3.1,7.15,33.775,12.0,0,Chess,agent,git-hub
587,2.41666666667,1.64725491012,8.399092149680001,0.801626404641,2.2,0.55,3.98333333333,21.7,2.61666666667,0.4,6.7,0.166666666667,3.56666666667,23.5333333333,10.383333333300001,0,Chess,agent,git-hub
588,0.916666666667,3.53716727717,17.9932478632,0.999691697192,0.916666666667,1.25,3.58333333333,52.1666666667,4.25,0.5,9.08333333333,0.5,7.5,42.6666666667,4.0,0,Chess,agent,git-hub
589,2.13362068966,5.50779353967,44.6904052688,1.3077331092,2.13793103448,0.60775862069,2.53879310345,124.840517241,8.88362068966,0.0689655172414,6.38362068966,0.262931034483,2.8275862069,42.4784482759,11.125,0,Chess,agent,git-hub
590,1.76444444444,2.54320743253,15.556952541,1.04704806886,2.08444444444,0.648888888889,3.23111111111,50.8133333333,5.59555555556,0.124444444444,11.3066666667,1.88888888889,8.444444444439997,48.4533333333,9.76444444444,0,Chess,agent,git-hub
591,2.44927536232,1.13031650078,6.947947298169999,0.595805549364,2.3695652173900004,0.31159420289900003,3.3550724637700005,11.8188405797,1.28985507246,0.304347826087,6.659420289859999,0.152173913043,4.83333333333,24.992753623200002,10.268115942,0,Chess,agent,git-hub
592,1.125,3.71736111111,28.9891915954,0.6730591168089999,1.125,1.08333333333,3.29166666667,60.0833333333,2.375,0.5,6.5,0.166666666667,5.33333333333,19.25,2.375,0,Chess,agent,git-hub
593,3.52380952381,2.66278767816,17.543806049,0.941007150184,4.07142857143,0.14285714285700002,3.52380952381,55.285714285699996,5.90476190476,0.047619047619,9.119047619049999,4.2380952381,8.64285714286,43.476190476199996,12.833333333299999,0,Chess,agent,git-hub
594,1.56666666667,5.44895502646,32.5024206349,1.50541005291,1.76666666667,0.666666666667,1.7,52.8333333333,2.93333333333,0.2,3.4,0.266666666667,1.7,14.5,2.4,0,Chess,agent,git-hub
595,1.02325581395,2.15689954408,24.331822921700002,0.997384784422,1.06201550388,0.031007751938,1.74418604651,29.488372093000002,1.55813953488,0.0,3.2093023255799995,0.627906976744,2.71317829457,11.6589147287,2.23255813953,0,Chess,agent,git-hub
596,1.41176470588,3.90819115525,22.6820558526,1.17975836799,1.41176470588,0.35294117647100004,3.41176470588,61.352941176499996,3.29411764706,0.35294117647100004,8.11764705882,2.17647058824,7.76470588235,35.6470588235,4.294117647059998,0,Chess,agent,git-hub
597,1.5483870967700002,1.3826967835,49.7815703114,1.1151806079200002,1.58064516129,0.290322580645,2.22580645161,57.9677419355,1.29032258065,0.290322580645,4.16129032258,0.451612903226,3.96774193548,11.5161290323,4.16129032258,0,Chess,agent,git-hub
598,1.47115384615,3.26306067839,11.603535598699999,1.20472376551,1.5384615384600002,0.519230769231,3.125,40.9423076923,14.2403846154,0.125,6.913461538460001,3.2019230769200004,3.5865384615400004,43.3365384615,4.29807692308,0,Chess,agent,git-hub
599,1.96875,2.6635287022,11.2934833829,1.11487700667,2.3125,0.59375,2.6875,21.65625,3.0625,0.1875,8.65625,0.0625,3.125,33.5625,7.9375,0,Chess,agent,git-hub
600,1.22222222222,3.79813200009,18.5477112932,1.71174173282,1.44444444444,0.7037037037039999,2.07407407407,63.5555555556,6.48148148148,0.222222222222,8.814814814810003,3.44444444444,7.77777777778,39.2962962963,3.44444444444,0,Chess,agent,git-hub
601,3.67708333333,3.74043017717,21.550552289400002,1.3600950114,3.98958333333,0.052083333333300015,3.9375,89.2291666667,8.541666666669999,0.0208333333333,8.989583333330001,6.322916666669999,7.729166666669999,49.5729166667,24.1041666667,0,Chess,agent,git-hub
605,3.14563106796,1.62664967655,9.80500616217,0.811652814107,3.03883495146,0.553398058252,4.65048543689,24.854368932,3.26213592233,0.300970873786,7.019417475730001,0.3980582524270001,4.85436893204,26.2718446602,17.1747572816,0,Chess,agent,git-hub
606,0.916666666667,1.76070049232,13.882672678599999,0.651011978218,1.04166666667,0.0416666666667,1.375,25.75,2.45833333333,0.0,5.04166666667,0.08333333333330001,4.25,17.3333333333,1.66666666667,0,Chess,agent,git-hub
607,2.6510791366900004,2.2279481031,12.375742961199999,0.8739931547319999,2.46762589928,1.36690647482,5.100719424459999,38.928057554,4.51438848921,0.4460431654680001,12.8129496403,0.5935251798560001,9.63669064748,44.05035971220001,17.8705035971,0,Chess,agent,git-hub
608,1.02325581395,2.51973600746,13.311077901700001,1.29819829393,1.13953488372,0.302325581395,4.604651162790001,45.697674418599995,4.813953488369999,0.186046511628,8.1511627907,3.5581395348800005,6.895348837210001,26.360465116300002,8.3023255814,0,Chess,agent,git-hub
610,1.18881118881,2.1333688489400005,10.835810206500001,1.22189492657,2.55944055944,0.475524475524,5.76923076923,25.4965034965,5.59440559441,0.048951048951000005,9.118881118880001,2.11888111888,8.72027972028,31.7552447552,11.846153846199998,0,Chess,agent,git-hub
611,3.58139534884,3.4123614112,19.3262841164,1.22542025158,3.88372093023,0.255813953488,3.41860465116,51.9302325581,4.62790697674,0.116279069767,7.511627906980001,3.0930232558099995,7.18604651163,34.4418604651,12.6279069767,0,Chess,agent,git-hub
615,2.04166666667,2.20749379763,10.908782156400001,1.08838819481,1.83333333333,0.541666666667,2.29166666667,30.0833333333,5.833333333330001,0.208333333333,7.291666666669999,2.0,6.666666666669999,33.7916666667,5.16666666667,0,Chess,agent,git-hub
618,0.583333333333,2.5692049808400004,23.939139404699997,1.03338675214,0.583333333333,0.666666666667,2.91666666667,181.83333333299998,10.75,0.166666666667,9.25,1.75,4.33333333333,37.5833333333,1.5,0,Anac,agent,anac
621,0.8,2.8725,22.06,1.535,0.8,0.2,2.4,64.2,14.8,0.0,9.0,0.8,2.0,42.8,2.6,0,Anac,agent,anac
622,0.333333333333,2.83908045977,20.0689655172,3.13218390805,0.333333333333,1.0,3.33333333333,58.3333333333,10.3333333333,0.0,10.6666666667,0.0,10.3333333333,47.3333333333,2.66666666667,0,Anac,agent,anac
623,0.5,4.96875,48.6875,8.75,0.5,1.0,2.5,119.0,27.0,0.0,8.5,0.0,4.0,83.0,2.0,0,Anac,agent,anac
633,2.24,2.05230963773,10.2446312752,0.881909698489,2.16,0.68,5.4,22.72,3.08,0.48,7.56,0.24,7.4,19.2,10.88,0,Anac,agent,anac
639,1.0,2.79343645485,15.5166527313,1.15224358974,1.0,0.166666666667,2.0,36.3333333333,10.0,0.0,14.166666666700001,1.33333333333,12.833333333299999,54.3333333333,2.16666666667,0,Anac,agent,anac
642,0.75,2.60416666667,12.958333333299999,0.75,1.0,0.25,2.75,67.5,10.5,0.0,10.5,0.0,10.0,42.75,4.0,0,Anac,agent,anac
644,0.75,4.98039215686,38.5441176471,1.08578431373,0.75,0.25,4.5,151.0,29.0,0.0,14.5,0.0,2.0,61.75,6.25,0,Anac,agent,anac
654,0.666666666667,5.44696969697,33.8282828283,0.7373737373739999,0.666666666667,0.333333333333,4.0,164.66666666700002,47.0,0.0,17.0,0.0,2.66666666667,73.6666666667,4.66666666667,0,Anac,agent,anac
660,0.666666666667,4.9222222222199985,30.6666666667,0.75,0.666666666667,0.333333333333,2.0,130.0,12.0,0.0,11.0,0.0,6.0,43.0,1.33333333333,0,Anac,agent,anac
666,0.666666666667,5.625925925930001,38.262962963,1.1,1.0,0.333333333333,1.66666666667,92.6666666667,12.0,0.0,10.0,0.0,2.0,40.3333333333,2.0,0,Anac,agent,anac
667,0.769230769231,3.62619047619,23.020787545799998,1.5902014652,0.230769230769,0.692307692308,2.23076923077,67.0769230769,9.53846153846,0.615384615385,8.230769230770001,0.307692307692,5.923076923080001,40.1538461538,0.384615384615,0,Anac,agent,anac
672,1.25,4.39814814815,23.0462962963,0.958333333333,1.25,0.25,2.75,58.75,16.25,0.0,21.75,2.0,18.0,89.0,2.25,0,Anac,agent,anac
675,2.27604166667,2.75750716313,13.175698933900001,1.32518791569,1.84895833333,0.59375,11.963541666700001,65.3229166667,13.229166666700001,0.5625,38.4895833333,1.59375,37.0677083333,129.30208333299998,82.96875,0,Anac,agent,anac
676,0.666666666667,4.76851851852,34.210317460300004,0.829365079365,0.666666666667,0.333333333333,3.0,178.0,16.0,0.0,13.666666666700001,0.333333333333,8.333333333330001,58.0,1.33333333333,0,Anac,agent,anac
683,1.14285714286,3.4591836734699983,21.2176870748,0.8115646258499999,0.8571428571430001,0.428571428571,1.85714285714,55.1428571429,12.142857142899999,0.28571428571400004,6.42857142857,1.0,5.1428571428600005,33.8571428571,1.42857142857,0,Anac,agent,anac
684,1.75,2.98807997558,13.101541514,1.19584859585,1.83333333333,0.333333333333,1.25,37.6666666667,5.916666666669999,0.08333333333330001,5.25,1.33333333333,4.25,28.4166666667,3.33333333333,0,Anac,agent,anac
692,0.5,4.996527777780001,23.493055555599998,1.12152777778,0.5,0.5,2.5,125.0,29.5,0.0,26.0,0.0,8.5,144.0,1.5,0,Anac,agent,anac
697,0.5,5.06160714286,24.8785714286,1.11517857143,0.5,0.5,2.5,135.5,29.5,0.0,25.5,0.0,8.5,142.5,1.5,0,Anac,agent,anac
703,1.33333333333,1.75453156613,7.70404110114,1.6712401617,1.14814814815,0.962962962963,2.92592592593,23.2592592593,3.07407407407,0.444444444444,6.55555555556,0.148148148148,4.25925925926,20.2222222222,3.48148148148,0,Anac,agent,anac
712,1.25333333333,2.20696925297,10.413009323999999,1.03415686166,1.12,0.64,2.32,32.2666666667,4.74666666667,0.333333333333,6.426666666669999,0.386666666667,4.76,22.2,2.86666666667,0,Anac,agent,anac
716,0.931034482759,3.1994939926,18.993191195799998,1.0768428410700002,0.724137931034,0.758620689655,1.89655172414,49.5862068966,5.89655172414,0.275862068966,7.275862068969999,0.137931034483,4.48275862069,28.2413793103,1.24137931034,0,Anac,agent,anac
723,0.666666666667,4.554961378490001,27.996434937600004,0.6978609625669999,0.666666666667,0.333333333333,3.33333333333,112.0,10.6666666667,0.0,11.333333333299999,0.0,6.666666666669999,40.0,4.0,0,Anac,agent,anac
724,2.14361702128,2.11468393813,14.892018735,1.5119161930899998,2.0563829787200003,0.622340425532,12.6510638298,48.6808510638,5.491489361699999,0.334042553191,14.6180851064,1.75106382979,12.729787234000002,28.535106383000002,20.760638297899998,cornell-urban-challenge,Autodrivers,Robot,Industry
725,0.601713062099,1.60031062588,8.04136771866,0.5617375714980001,0.937901498929,0.946466809422,4.147751606,16.6852248394,1.87580299786,0.162740899358,5.14346895075,0.830835117773,4.952890792290001,10.8715203426,4.790149892930001,Magneton2Year,Robo-Projects,Robot,Industry
726,1.61605584642,2.28271110532,17.68167315,1.42760643831,1.88307155323,0.392670157068,3.15183246073,43.5916230366,4.3630017452,0.22687609075,6.141361256540001,1.4572425829,5.28621291449,23.260034904,8.83071553229,robil,Robo-Projects,Robot,Industry
727,2.79591836735,2.09593977024,9.887841081,1.189818742,2.73469387755,0.326530612245,1.55102040816,21.0408163265,4.1428571428600005,0.163265306122,6.36734693878,1.0612244898,4.69387755102,31.6734693878,3.89795918367,Patrolling-Code,Robo-Projects,Robot,Industry
728,0.427777777778,2.45727502371,11.467668946600002,0.689256831398,0.911111111111,0.822222222222,3.13888888889,14.8833333333,1.53333333333,0.122222222222,4.272222222219998,0.65,4.11666666667,9.76111111111,3.77222222222,Magneton1Year,Robo-Projects,Robot,Industry
